title:Spriggys Wishlist v11_5_7Plus
dimwishlist:item=3924212056&perks=4090651448,1087426260,1168162263,3425386926#notes:Upve7.5 MW Reload
dimwishlist:item=3924212056&perks=3177308360,1168162263,47981717#notes:Upvp7.5 MW Handling
dimwishlist:item=3924212056&perks=1087426260,1168162263,2458213969#notes:Upve7.5 MW Reload
dimwishlist:item=3924212056&perks=1840239774,106909392,1168162263#notes:Upve7, Upvp7 MWpve Reload, MWpvp Handling
dimwishlist:item=3924212056&perks=1840239774,106909392,1820235745,47981717#notes:Upvp7 MW Handling
dimwishlist:item=3924212056&perks=1840239774,106909392,47981717#notes:Upvp7 MW Handling
dimwishlist:item=3924212056&perks=1840239774,106909392,2458213969#notes:Upve7 MW Reload
dimwishlist:item=3924212056&perks=1840239774,3177308360,1168162263,3425386926#notes:Upve7 MW Reload
dimwishlist:item=3924212056&perks=1840239774,3230963543,1168162263,3523296417#notes:Upvp7 MW Handling
dimwishlist:item=3924212056&perks=1840239774,3230963543,1168162263,3425386926#notes:Upve7 MW Reload
dimwishlist:item=3924212056&perks=1840239774,1087426260,1168162263,3038247973#notes:Upvp7 MW Handling
dimwishlist:item=3924212056&perks=1840239774,1087426260,1820235745,3425386926#notes:Upve7 MW Reload
dimwishlist:item=3924212056&perks=1840239774,2420895100,1168162263,3038247973#notes:Upvp7 MW Handling
dimwishlist:item=3924212056&perks=1840239774,2420895100,1168162263,3523296417#notes:Upve7 MW Reload
dimwishlist:item=3924212056&perks=1840239774,1168162263,3038247973#notes:Upvp7 MW Handling
dimwishlist:item=3924212056&perks=1840239774,1168162263,3425386926#notes:Upve7 MW Reload
dimwishlist:item=3924212056&perks=1392496348,106909392,1168162263,3425386926#notes:Upve7 MW Reload
dimwishlist:item=3924212056&perks=1392496348,3177308360,1168162263,3523296417#notes:Upvp7 MW Handling
dimwishlist:item=3924212056&perks=1392496348,2420895100,1168162263,2458213969#notes:Upve7 MW Reload
dimwishlist:item=3924212056&perks=1482024992,106909392,1820235745,3425386926#notes:Upve7 MW Reload
dimwishlist:item=3924212056&perks=1482024992,3230963543,1168162263,3038247973#notes:Upvp7 MW Handling
dimwishlist:item=3924212056&perks=1482024992,1087426260,1168162263,47981717#notes:Upvp7 MW Handling
dimwishlist:item=3924212056&perks=1482024992,1087426260,1168162263,3523296417#notes:Upve7 MW Reload
dimwishlist:item=3924212056&perks=1482024992,2420895100,1168162263,47981717#notes:Upvp7 MW Handling
dimwishlist:item=3924212056&perks=1482024992,2420895100,1820235745,2458213969#notes:Upve7 MW Reload
dimwishlist:item=3924212056&perks=1482024992,1168162263,47981717#notes:Upvp7 MW Handling
dimwishlist:item=3924212056&perks=4090651448,106909392,1168162263,3038247973#notes:Upvp7 MW Handling
dimwishlist:item=3924212056&perks=4090651448,106909392,1168162263,3523296417#notes:Upve7 MW Reload
dimwishlist:item=3924212056&perks=4090651448,3177308360,1168162263,2458213969#notes:Upve7 MW Reload
dimwishlist:item=3924212056&perks=4090651448,3230963543,1168162263,47981717#notes:Upvp7 MW Handling
dimwishlist:item=3924212056&perks=4090651448,3230963543,1168162263,2458213969#notes:Upve7 MW Reload
dimwishlist:item=3924212056&perks=4090651448,1087426260,1820235745,2458213969#notes:Upve7 MW Reload
dimwishlist:item=3924212056&perks=4090651448,2420895100,1168162263,3425386926#notes:Upve7 MW Reload
dimwishlist:item=3924212056&perks=4090651448,1168162263,2458213969#notes:Upve7 MW Reload
dimwishlist:item=3924212056&perks=106909392,1168162263,3038247973#notes:Upvp7 MW Handling
dimwishlist:item=3924212056&perks=106909392,1168162263,3425386926#notes:Upve7 MW Reload
dimwishlist:item=3924212056&perks=3230963543,1168162263,47981717#notes:Upvp7 MW Handling
dimwishlist:item=3924212056&perks=2420895100,1168162263,2458213969#notes:Upve7 MW Reload


//Love and Death - U
//=================PvE=================
//Barrel
//2.0:3525010810:Quick Launch
//1.5:3798852852:Smart Drift Control
//1.0:981914802:Hard Launch
//Magazine
//3.0:3301904089:Spike Grenades
//1.5:2985827016:Alloy Casing
//Perk 1
//2.0:2869569095:Field Prep
//Perk 2
//3.0:2888557110:Full Court
//1.5:706527188:Quickdraw
//MW Reload
//=================PvP=================
//Barrel
//2.0:1478423395:Volatile Launch
//1.5:1844523823:Confined Launch
//1.0:1441682018:Linear Compensator
//Magazine
//3.0:409831596:Proximity Grenades
//Perk 1
//2.0:588594999:Moving Target
//Perk 2
//3.0:706527188:Quickdraw
//MW Blast Radius
//=================Wishlist=================
dimwishlist:item=3690523502&perks=1478423395,409831596,588594999,706527188#notes:Upvp10 MW Blast Radius
dimwishlist:item=3690523502&perks=3525010810,3301904089,2869569095,2888557110#notes:Upve10 MW Reload
dimwishlist:item=3690523502&perks=1844523823,409831596,588594999,706527188#notes:Upvp9.5 MW Blast Radius
dimwishlist:item=3690523502&perks=3798852852,3301904089,2869569095,2888557110#notes:Upve9.5 MW Reload
dimwishlist:item=3690523502&perks=1441682018,409831596,588594999,706527188#notes:Upvp9 MW Blast Radius
dimwishlist:item=3690523502&perks=981914802,3301904089,2869569095,2888557110#notes:Upve9 MW Reload
dimwishlist:item=3690523502&perks=3525010810,3301904089,2869569095,706527188#notes:Upve8.5 MW Reload
dimwishlist:item=3690523502&perks=3525010810,2985827016,2869569095,2888557110#notes:Upve8.5 MW Reload
dimwishlist:item=3690523502&perks=1478423395,409831596,2869569095,706527188#notes:Upvp8 MW Blast Radius
dimwishlist:item=3690523502&perks=1478423395,409831596,706527188#notes:Upvp8 MW Blast Radius
dimwishlist:item=3690523502&perks=1478423395,3301904089,2869569095,2888557110#notes:Upve8 MW Reload
dimwishlist:item=3690523502&perks=1844523823,3301904089,2869569095,2888557110#notes:Upve8 MW Reload
dimwishlist:item=3690523502&perks=1441682018,3301904089,2869569095,2888557110#notes:Upve8 MW Reload
dimwishlist:item=3690523502&perks=3525010810,409831596,588594999,706527188#notes:Upvp8 MW Blast Radius
dimwishlist:item=3690523502&perks=3525010810,3301904089,588594999,2888557110#notes:Upve8 MW Reload
dimwishlist:item=3690523502&perks=3525010810,3301904089,2888557110#notes:Upve8 MW Reload
dimwishlist:item=3690523502&perks=3798852852,409831596,588594999,706527188#notes:Upvp8 MW Blast Radius
dimwishlist:item=3690523502&perks=3798852852,3301904089,2869569095,706527188#notes:Upve8 MW Reload
dimwishlist:item=3690523502&perks=3798852852,2985827016,2869569095,2888557110#notes:Upve8 MW Reload
dimwishlist:item=3690523502&perks=981914802,409831596,588594999,706527188#notes:Upvp8 MW Blast Radius
dimwishlist:item=3690523502&perks=409831596,588594999,706527188#notes:Upvp8 MW Blast Radius
dimwishlist:item=3690523502&perks=3301904089,2869569095,2888557110#notes:Upve8 MW Reload
dimwishlist:item=3690523502&perks=1844523823,409831596,2869569095,706527188#notes:Upvp7.5 MW Blast Radius
dimwishlist:item=3690523502&perks=1844523823,409831596,706527188#notes:Upvp7.5 MW Blast Radius
dimwishlist:item=3690523502&perks=3798852852,3301904089,588594999,2888557110#notes:Upve7.5 MW Reload
dimwishlist:item=3690523502&perks=3798852852,3301904089,2888557110#notes:Upve7.5 MW Reload
dimwishlist:item=3690523502&perks=981914802,3301904089,2869569095,706527188#notes:Upve7.5 MW Reload
dimwishlist:item=3690523502&perks=981914802,2985827016,2869569095,2888557110#notes:Upve7.5 MW Reload
dimwishlist:item=3690523502&perks=1478423395,409831596,588594999,2888557110#notes:Upvp7 MW Blast Radius
dimwishlist:item=3690523502&perks=1478423395,409831596,588594999#notes:Upvp7 MW Blast Radius
dimwishlist:item=3690523502&perks=1478423395,3301904089,588594999,706527188#notes:Upvp7 MW Blast Radius
dimwishlist:item=3690523502&perks=1478423395,2985827016,588594999,706527188#notes:Upvp7 MW Blast Radius
dimwishlist:item=3690523502&perks=1478423395,588594999,706527188#notes:Upvp7 MW Blast Radius
dimwishlist:item=3690523502&perks=1441682018,409831596,2869569095,706527188#notes:Upvp7 MW Blast Radius
dimwishlist:item=3690523502&perks=1441682018,409831596,706527188#notes:Upvp7 MW Blast Radius
dimwishlist:item=3690523502&perks=3525010810,409831596,2869569095,2888557110#notes:Upve7 MW Reload
dimwishlist:item=3690523502&perks=3525010810,3301904089,2869569095#notes:Upve7 MW Reload
dimwishlist:item=3690523502&perks=3525010810,2985827016,2869569095,706527188#notes:Upve7 MW Reload
dimwishlist:item=3690523502&perks=3525010810,2869569095,2888557110#notes:Upve7 MW Reload
dimwishlist:item=3690523502&perks=981914802,3301904089,588594999,2888557110#notes:Upve7 MW Reload
dimwishlist:item=3690523502&perks=981914802,3301904089,2888557110#notes:Upve7 MW Reload


//Night Terror - U
//=================PvE=================
//Barrel
//2.0:3666208348:Jagged Edge
//1.5:2827049491:Honed Edge
//1.0:938542991:Tempered Edge
//Magazine
//2.0:3625355092:Burst Guard
//1.5:269888150:Swordmaster's Guard
//1.0:52780822:Balanced Guard
//Perk 1
//3.0:1749209109:Relentless Strikes
//3.0:2590710093:Tireless Blade
//Perk 2
//3.0:3913600130:Whirlwind Blade
//MW Impact
//=================PvP=================
//Barrel
//2.0:3666208348:Jagged Edge
//1.5:2827049491:Honed Edge
//1.0:938542991:Tempered Edge
//Magazine
//2.0:3625355092:Burst Guard
//1.5:269888150:Swordmaster's Guard
//1.0:52780822:Balanced Guard
//Perk 1
//3.0:2590710093:Tireless Blade
//Perk 2
//3.0:354401740:Assassin's Blade
//2.5:1685431615:En Garde
//MW Impact
//=================Wishlist=================
dimwishlist:item=3870811754&perks=3666208348,3625355092,2590710093,354401740#notes:Upve7, Upvp10 MW Impact
dimwishlist:item=3870811754&perks=3666208348,3625355092,2590710093,3913600130#notes:Upve10, Upvp7 MW Impact
dimwishlist:item=3870811754&perks=3666208348,3625355092,1749209109,3913600130#notes:Upve10 MW Impact
dimwishlist:item=3870811754&perks=3666208348,3625355092,2590710093,1685431615#notes:Upve7, Upvp9.5 MW Impact
dimwishlist:item=3870811754&perks=3666208348,269888150,2590710093,354401740#notes:Upvp9.5 MW Impact
dimwishlist:item=3870811754&perks=3666208348,269888150,2590710093,3913600130#notes:Upve9.5 MW Impact
dimwishlist:item=3870811754&perks=3666208348,269888150,1749209109,3913600130#notes:Upve9.5 MW Impact
dimwishlist:item=3870811754&perks=2827049491,3625355092,2590710093,354401740#notes:Upvp9.5 MW Impact
dimwishlist:item=3870811754&perks=2827049491,3625355092,2590710093,3913600130#notes:Upve9.5 MW Impact
dimwishlist:item=3870811754&perks=2827049491,3625355092,1749209109,3913600130#notes:Upve9.5 MW Impact
dimwishlist:item=3870811754&perks=3666208348,269888150,2590710093,1685431615#notes:Upvp9 MW Impact
dimwishlist:item=3870811754&perks=3666208348,52780822,2590710093,354401740#notes:Upvp9 MW Impact
dimwishlist:item=3870811754&perks=3666208348,52780822,2590710093,3913600130#notes:Upve9 MW Impact
dimwishlist:item=3870811754&perks=3666208348,52780822,1749209109,3913600130#notes:Upve9 MW Impact
dimwishlist:item=3870811754&perks=2827049491,3625355092,2590710093,1685431615#notes:Upvp9 MW Impact
dimwishlist:item=3870811754&perks=2827049491,269888150,2590710093,354401740#notes:Upvp9 MW Impact
dimwishlist:item=3870811754&perks=2827049491,269888150,2590710093,3913600130#notes:Upve9 MW Impact
dimwishlist:item=3870811754&perks=2827049491,269888150,1749209109,3913600130#notes:Upve9 MW Impact
dimwishlist:item=3870811754&perks=938542991,3625355092,2590710093,354401740#notes:Upvp9 MW Impact
dimwishlist:item=3870811754&perks=938542991,3625355092,2590710093,3913600130#notes:Upve9 MW Impact
dimwishlist:item=3870811754&perks=938542991,3625355092,1749209109,3913600130#notes:Upve9 MW Impact
dimwishlist:item=3870811754&perks=3666208348,52780822,2590710093,1685431615#notes:Upvp8.5 MW Impact
dimwishlist:item=3870811754&perks=2827049491,269888150,2590710093,1685431615#notes:Upvp8.5 MW Impact
dimwishlist:item=3870811754&perks=2827049491,52780822,2590710093,354401740#notes:Upvp8.5 MW Impact
dimwishlist:item=3870811754&perks=2827049491,52780822,2590710093,3913600130#notes:Upve8.5 MW Impact
dimwishlist:item=3870811754&perks=2827049491,52780822,1749209109,3913600130#notes:Upve8.5 MW Impact
dimwishlist:item=3870811754&perks=938542991,3625355092,2590710093,1685431615#notes:Upvp8.5 MW Impact
dimwishlist:item=3870811754&perks=938542991,269888150,2590710093,354401740#notes:Upvp8.5 MW Impact
dimwishlist:item=3870811754&perks=938542991,269888150,2590710093,3913600130#notes:Upve8.5 MW Impact
dimwishlist:item=3870811754&perks=938542991,269888150,1749209109,3913600130#notes:Upve8.5 MW Impact
dimwishlist:item=3870811754&perks=3666208348,2590710093,354401740#notes:Upvp8 MW Impact
dimwishlist:item=3870811754&perks=3666208348,2590710093,3913600130#notes:Upve8 MW Impact
dimwishlist:item=3870811754&perks=3666208348,1749209109,3913600130#notes:Upve8 MW Impact
dimwishlist:item=3870811754&perks=2827049491,52780822,2590710093,1685431615#notes:Upvp8 MW Impact
dimwishlist:item=3870811754&perks=938542991,269888150,2590710093,1685431615#notes:Upvp8 MW Impact
dimwishlist:item=3870811754&perks=938542991,52780822,2590710093,354401740#notes:Upvp8 MW Impact
dimwishlist:item=3870811754&perks=938542991,52780822,2590710093,3913600130#notes:Upve8 MW Impact
dimwishlist:item=3870811754&perks=938542991,52780822,1749209109,3913600130#notes:Upve8 MW Impact
dimwishlist:item=3870811754&perks=3625355092,2590710093,354401740#notes:Upvp8 MW Impact
dimwishlist:item=3870811754&perks=3625355092,2590710093,3913600130#notes:Upve8 MW Impact
dimwishlist:item=3870811754&perks=3625355092,1749209109,3913600130#notes:Upve8 MW Impact
dimwishlist:item=3870811754&perks=3666208348,2590710093,1685431615#notes:Upvp7.5 MW Impact
dimwishlist:item=3870811754&perks=2827049491,2590710093,354401740#notes:Upvp7.5 MW Impact
dimwishlist:item=3870811754&perks=2827049491,2590710093,3913600130#notes:Upve7.5 MW Impact
dimwishlist:item=3870811754&perks=2827049491,1749209109,3913600130#notes:Upve7.5 MW Impact
dimwishlist:item=3870811754&perks=938542991,52780822,2590710093,1685431615#notes:Upvp7.5 MW Impact
dimwishlist:item=3870811754&perks=3625355092,2590710093,1685431615#notes:Upvp7.5 MW Impact
dimwishlist:item=3870811754&perks=269888150,2590710093,354401740#notes:Upvp7.5 MW Impact
dimwishlist:item=3870811754&perks=269888150,2590710093,3913600130#notes:Upve7.5 MW Impact
dimwishlist:item=3870811754&perks=269888150,1749209109,3913600130#notes:Upve7.5 MW Impact
dimwishlist:item=3870811754&perks=3666208348,3625355092,2590710093#notes:Upve7, Upvp7 MW Impact
dimwishlist:item=3870811754&perks=3666208348,3625355092,1749209109,354401740#notes:Upve7, Upvp7 MW Impact
dimwishlist:item=3870811754&perks=3666208348,3625355092,1749209109,1685431615#notes:Upve7 MW Impact
dimwishlist:item=3870811754&perks=3666208348,3625355092,1749209109#notes:Upve7 MW Impact
dimwishlist:item=3870811754&perks=3666208348,3625355092,354401740#notes:Upvp7 MW Impact
dimwishlist:item=3870811754&perks=3666208348,3625355092,3913600130#notes:Upve7 MW Impact
dimwishlist:item=3870811754&perks=2827049491,2590710093,1685431615#notes:Upvp7 MW Impact
dimwishlist:item=3870811754&perks=938542991,2590710093,354401740#notes:Upvp7 MW Impact
dimwishlist:item=3870811754&perks=938542991,2590710093,3913600130#notes:Upve7 MW Impact
dimwishlist:item=3870811754&perks=938542991,1749209109,3913600130#notes:Upve7 MW Impact
dimwishlist:item=3870811754&perks=269888150,2590710093,1685431615#notes:Upvp7 MW Impact
dimwishlist:item=3870811754&perks=52780822,2590710093,354401740#notes:Upvp7 MW Impact
dimwishlist:item=3870811754&perks=52780822,2590710093,3913600130#notes:Upve7 MW Impact
dimwishlist:item=3870811754&perks=52780822,1749209109,3913600130#notes:Upve7 MW Impact


//Omniscient Eye - U
//=================PvE=================
//Barrel
//2.0:1840239774:Fluted Barrel
//1.5:839105230:Arrowhead Brake
//1.0:1482024992:Smallbore
//Magazine
//2.0:106909392:Tactical Mag
//1.5:1087426260:Appended Mag
//1.0:2420895100:Extended Mag
//Perk 1
//3.0:1168162263:Outlaw
//Perk 2
//3.0:2848615171:Dragonfly
//2.0:2458213969:Multikill Clip
//1.0:3425386926:Rampage
//MW Reload
//=================PvP=================
//Barrel
//2.0:1840239774:Fluted Barrel
//1.5:3250034553:Hammer-Forged Rifling
//1.0:1482024992:Smallbore
//Magazine
//2.0:3142289711:Accurized Rounds
//1.0:106909392:Tactical Mag
//Perk 1
//3.0:3513791699:Mulligan
//2.0:2866798147:No Distractions
//1.0:1168162263:Outlaw
//Perk 2
//3.0:957782887:Snapshot Sights
//MW Handling
//=================Wishlist=================
dimwishlist:item=3454326177&perks=1840239774,3142289711,3513791699,957782887#notes:Upvp10 MW Handling
dimwishlist:item=3454326177&perks=1840239774,106909392,1168162263,2848615171#notes:Upve10 MW Reload
dimwishlist:item=3454326177&perks=1840239774,1087426260,1168162263,2848615171#notes:Upve9.5 MW Reload
dimwishlist:item=3454326177&perks=3250034553,3142289711,3513791699,957782887#notes:Upvp9.5 MW Handling
dimwishlist:item=3454326177&perks=839105230,106909392,1168162263,2848615171#notes:Upve9.5 MW Reload
dimwishlist:item=3454326177&perks=1840239774,3142289711,2866798147,957782887#notes:Upvp9 MW Handling
dimwishlist:item=3454326177&perks=1840239774,106909392,3513791699,957782887#notes:Upvp9 MW Handling
dimwishlist:item=3454326177&perks=1840239774,106909392,1168162263,2458213969#notes:Upve9 MW Reload
dimwishlist:item=3454326177&perks=1840239774,2420895100,1168162263,2848615171#notes:Upve9 MW Reload
dimwishlist:item=3454326177&perks=1482024992,3142289711,3513791699,957782887#notes:Upvp9 MW Handling
dimwishlist:item=3454326177&perks=1482024992,106909392,1168162263,2848615171#notes:Upve9 MW Reload
dimwishlist:item=3454326177&perks=839105230,1087426260,1168162263,2848615171#notes:Upve9 MW Reload
dimwishlist:item=3454326177&perks=1840239774,1087426260,1168162263,2458213969#notes:Upve8.5 MW Reload
dimwishlist:item=3454326177&perks=3250034553,3142289711,2866798147,957782887#notes:Upvp8.5 MW Handling
dimwishlist:item=3454326177&perks=3250034553,106909392,3513791699,957782887#notes:Upvp8.5 MW Handling
dimwishlist:item=3454326177&perks=1482024992,1087426260,1168162263,2848615171#notes:Upve8.5 MW Reload
dimwishlist:item=3454326177&perks=839105230,106909392,1168162263,2458213969#notes:Upve8.5 MW Reload
dimwishlist:item=3454326177&perks=839105230,2420895100,1168162263,2848615171#notes:Upve8.5 MW Reload
dimwishlist:item=3454326177&perks=1840239774,3142289711,1168162263,957782887#notes:Upvp8 MW Handling
dimwishlist:item=3454326177&perks=1840239774,3142289711,1168162263,2848615171#notes:Upve8 MW Reload
dimwishlist:item=3454326177&perks=1840239774,106909392,2866798147,957782887#notes:Upvp8 MW Handling
dimwishlist:item=3454326177&perks=1840239774,106909392,1168162263,3425386926#notes:Upve8 MW Reload
dimwishlist:item=3454326177&perks=1840239774,1087426260,3513791699,957782887#notes:Upvp8 MW Handling
dimwishlist:item=3454326177&perks=1840239774,2420895100,3513791699,957782887#notes:Upvp8 MW Handling
dimwishlist:item=3454326177&perks=1840239774,2420895100,1168162263,2458213969#notes:Upve8 MW Reload
dimwishlist:item=3454326177&perks=1840239774,3513791699,957782887#notes:Upvp8 MW Handling
dimwishlist:item=3454326177&perks=1840239774,1168162263,2848615171#notes:Upve8 MW Reload
dimwishlist:item=3454326177&perks=3250034553,106909392,1168162263,2848615171#notes:Upve8 MW Reload
dimwishlist:item=3454326177&perks=1482024992,3142289711,2866798147,957782887#notes:Upvp8 MW Handling
dimwishlist:item=3454326177&perks=1482024992,106909392,3513791699,957782887#notes:Upvp8 MW Handling
dimwishlist:item=3454326177&perks=1482024992,106909392,1168162263,2458213969#notes:Upve8 MW Reload
dimwishlist:item=3454326177&perks=1482024992,2420895100,1168162263,2848615171#notes:Upve8 MW Reload
dimwishlist:item=3454326177&perks=839105230,3142289711,3513791699,957782887#notes:Upvp8 MW Handling
dimwishlist:item=3454326177&perks=839105230,1087426260,1168162263,2458213969#notes:Upve8 MW Reload
dimwishlist:item=3454326177&perks=3142289711,3513791699,957782887#notes:Upvp8 MW Handling
dimwishlist:item=3454326177&perks=106909392,1168162263,2848615171#notes:Upve8 MW Reload
dimwishlist:item=3454326177&perks=1840239774,1087426260,1168162263,3425386926#notes:Upve7.5 MW Reload
dimwishlist:item=3454326177&perks=3250034553,3142289711,1168162263,957782887#notes:Upvp7.5 MW Handling
dimwishlist:item=3454326177&perks=3250034553,106909392,2866798147,957782887#notes:Upvp7.5 MW Handling
dimwishlist:item=3454326177&perks=3250034553,1087426260,3513791699,957782887#notes:Upvp7.5 MW Handling
dimwishlist:item=3454326177&perks=3250034553,1087426260,1168162263,2848615171#notes:Upve7.5 MW Reload
dimwishlist:item=3454326177&perks=3250034553,2420895100,3513791699,957782887#notes:Upvp7.5 MW Handling
dimwishlist:item=3454326177&perks=3250034553,3513791699,957782887#notes:Upvp7.5 MW Handling
dimwishlist:item=3454326177&perks=1482024992,1087426260,1168162263,2458213969#notes:Upve7.5 MW Reload
dimwishlist:item=3454326177&perks=839105230,3142289711,1168162263,2848615171#notes:Upve7.5 MW Reload
dimwishlist:item=3454326177&perks=839105230,106909392,1168162263,3425386926#notes:Upve7.5 MW Reload
dimwishlist:item=3454326177&perks=839105230,2420895100,1168162263,2458213969#notes:Upve7.5 MW Reload
dimwishlist:item=3454326177&perks=839105230,1168162263,2848615171#notes:Upve7.5 MW Reload
dimwishlist:item=3454326177&perks=1087426260,1168162263,2848615171#notes:Upve7.5 MW Reload
dimwishlist:item=3454326177&perks=1840239774,3142289711,3513791699,2848615171#notes:Upvp7 MW Handling
dimwishlist:item=3454326177&perks=1840239774,3142289711,3513791699,2458213969#notes:Upvp7 MW Handling
dimwishlist:item=3454326177&perks=1840239774,3142289711,3513791699,3425386926#notes:Upvp7 MW Handling
dimwishlist:item=3454326177&perks=1840239774,3142289711,3513791699#notes:Upvp7 MW Handling
dimwishlist:item=3454326177&perks=1840239774,3142289711,1168162263,2458213969#notes:Upve7 MW Reload
dimwishlist:item=3454326177&perks=1840239774,3142289711,957782887#notes:Upvp7 MW Handling
dimwishlist:item=3454326177&perks=1840239774,106909392,3513791699,2848615171#notes:Upve7 MW Reload
dimwishlist:item=3454326177&perks=1840239774,106909392,2866798147,2848615171#notes:Upve7 MW Reload
dimwishlist:item=3454326177&perks=1840239774,106909392,1168162263,957782887#notes:Upve7, Upvp7 MWpve Reload, MWpvp Handling
dimwishlist:item=3454326177&perks=1840239774,106909392,1168162263#notes:Upve7 MW Reload
dimwishlist:item=3454326177&perks=1840239774,106909392,2848615171#notes:Upve7 MW Reload
dimwishlist:item=3454326177&perks=1840239774,1087426260,2866798147,957782887#notes:Upvp7 MW Handling
dimwishlist:item=3454326177&perks=1840239774,2420895100,2866798147,957782887#notes:Upvp7 MW Handling
dimwishlist:item=3454326177&perks=1840239774,2420895100,1168162263,3425386926#notes:Upve7 MW Reload
dimwishlist:item=3454326177&perks=1840239774,2866798147,957782887#notes:Upvp7 MW Handling
dimwishlist:item=3454326177&perks=1840239774,1168162263,2458213969#notes:Upve7 MW Reload
dimwishlist:item=3454326177&perks=3250034553,106909392,1168162263,2458213969#notes:Upve7 MW Reload
dimwishlist:item=3454326177&perks=3250034553,2420895100,1168162263,2848615171#notes:Upve7 MW Reload
dimwishlist:item=3454326177&perks=1482024992,3142289711,1168162263,957782887#notes:Upvp7 MW Handling
dimwishlist:item=3454326177&perks=1482024992,3142289711,1168162263,2848615171#notes:Upve7 MW Reload
dimwishlist:item=3454326177&perks=1482024992,106909392,2866798147,957782887#notes:Upvp7 MW Handling
dimwishlist:item=3454326177&perks=1482024992,106909392,1168162263,3425386926#notes:Upve7 MW Reload
dimwishlist:item=3454326177&perks=1482024992,1087426260,3513791699,957782887#notes:Upvp7 MW Handling
dimwishlist:item=3454326177&perks=1482024992,2420895100,3513791699,957782887#notes:Upvp7 MW Handling
dimwishlist:item=3454326177&perks=1482024992,2420895100,1168162263,2458213969#notes:Upve7 MW Reload
dimwishlist:item=3454326177&perks=1482024992,3513791699,957782887#notes:Upvp7 MW Handling
dimwishlist:item=3454326177&perks=1482024992,1168162263,2848615171#notes:Upve7 MW Reload
dimwishlist:item=3454326177&perks=839105230,3142289711,2866798147,957782887#notes:Upvp7 MW Handling
dimwishlist:item=3454326177&perks=839105230,106909392,3513791699,957782887#notes:Upvp7 MW Handling
dimwishlist:item=3454326177&perks=839105230,1087426260,1168162263,3425386926#notes:Upve7 MW Reload
dimwishlist:item=3454326177&perks=3142289711,2866798147,957782887#notes:Upvp7 MW Handling
dimwishlist:item=3454326177&perks=106909392,3513791699,957782887#notes:Upvp7 MW Handling
dimwishlist:item=3454326177&perks=106909392,1168162263,2458213969#notes:Upve7 MW Reload
dimwishlist:item=3454326177&perks=2420895100,1168162263,2848615171#notes:Upve7 MW Reload


//One Small Step - U
//=================PvE=================
//Barrel
//3.0:1300023272:Barrel Shroud
//2.0:4090651448:Corkscrew Rifling
//1.0:1482024992:Smallbore
//Magazine
//1.5:106909392:Tactical Mag
//1.0:1087426260:Appended Mag
//0.5:2420895100:Extended Mag
//Perk 1
//2.0:1631667848:Grave Robber
//1.0:3300816228:Auto-Loading Holster
//Perk 2
//3.0:2679249093:One-Two Punch
//1.5:3425386926:Rampage
//MW Reload
//=================PvP=================
//Barrel
//2.5:1047830412:Full Choke
//2.0:1332244541:Rifled Barrel
//Magazine
//1.5:679225683:Light Mag
//1.0:106909392:Tactical Mag
//0.5:3142289711:Accurized Rounds
//Perk 1
//3.0:706527188:Quickdraw
//1.5:2039302152:Slideways
//Perk 2
//3.0:47981717:Opening Shot
//2.0:957782887:Snapshot Sights
//1.0:2679249093:One-Two Punch
//MW Handling
//=================Wishlist=================
dimwishlist:item=1016668089&perks=1047830412,679225683,706527188,47981717#notes:Upvp10 MW Handling
dimwishlist:item=1016668089&perks=1047830412,106909392,706527188,47981717#notes:Upvp9.5 MW Handling
dimwishlist:item=1016668089&perks=1332244541,679225683,706527188,47981717#notes:Upvp9.5 MW Handling
dimwishlist:item=1016668089&perks=1300023272,106909392,1631667848,2679249093#notes:Upve9.5 MW Reload
dimwishlist:item=1016668089&perks=1047830412,679225683,706527188,957782887#notes:Upvp9 MW Handling
dimwishlist:item=1016668089&perks=1047830412,3142289711,706527188,47981717#notes:Upvp9 MW Handling
dimwishlist:item=1016668089&perks=1332244541,106909392,706527188,47981717#notes:Upvp9 MW Handling
dimwishlist:item=1016668089&perks=1300023272,1087426260,1631667848,2679249093#notes:Upve9 MW Reload
dimwishlist:item=1016668089&perks=1047830412,679225683,2039302152,47981717#notes:Upvp8.5 MW Handling
dimwishlist:item=1016668089&perks=1047830412,106909392,706527188,957782887#notes:Upvp8.5 MW Handling
dimwishlist:item=1016668089&perks=1047830412,1087426260,706527188,47981717#notes:Upvp8.5 MW Handling
dimwishlist:item=1016668089&perks=1047830412,2420895100,706527188,47981717#notes:Upvp8.5 MW Handling
dimwishlist:item=1016668089&perks=1047830412,706527188,47981717#notes:Upvp8.5 MW Handling
dimwishlist:item=1016668089&perks=1332244541,679225683,706527188,957782887#notes:Upvp8.5 MW Handling
dimwishlist:item=1016668089&perks=1332244541,3142289711,706527188,47981717#notes:Upvp8.5 MW Handling
dimwishlist:item=1016668089&perks=1300023272,106909392,3300816228,2679249093#notes:Upve8.5 MW Reload
dimwishlist:item=1016668089&perks=1300023272,2420895100,1631667848,2679249093#notes:Upve8.5 MW Reload
dimwishlist:item=1016668089&perks=4090651448,106909392,1631667848,2679249093#notes:Upve8.5 MW Reload
dimwishlist:item=1016668089&perks=1047830412,679225683,706527188,2679249093#notes:Upvp8 MW Handling
